Severity,Start_Lat,Start_Lng,Distance(mi),Side,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Speed(mph),Precipitation(in),Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Civil_Twilight
3,38.273293,-122.049591,0.01,1,32.5,24.8,96.0,30.25,10.0,9.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,37.686424,-122.056107,0.0,1,42.1,40.2,62.0,30.2,10.0,3.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,37.702499,-121.744507,0.01,1,39.0,36.8,79.0,30.22,10.0,3.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,37.588539,-121.870872,0.01,1,39.0,36.8,79.0,30.22,10.0,3.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,38.363815,-121.965286,0.01,1,41.0,38.0,82.0,30.27,10.0,4.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,38.604038,-121.50666,0.01,1,39.2,35.9,100.0,30.28,9.0,4.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,38.763203,-121.258072,0.01,1,46.4,44.3,81.0,30.28,9.0,4.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,37.867455,-121.278961,0.01,1,46.0,43.9,83.0,30.14,6.0,4.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,38.150757,-122.449348,0.01,0,46.4,43.5,81.0,30.16,10.0,5.8,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,37.892593,-122.159523,0.01,1,46.0,44.8,71.0,30.11,8.0,3.5,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,37.898804,-122.515678,0.0,0,42.8,38.0,93.0,30.15,10.0,8.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,38.926441,-121.368477,0.01,1,33.8,27.7,100.0,30.15,2.5,6.9,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2,38.67857,-121.262207,0.01,1,39.2,35.0,93.0,30.16,10.0,5.8,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,38.654133,-121.382942,0.01,0,41.0,39.0,93.0,30.17,6.0,3.5,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,38.025459,-122.112236,0.01,1,39.0,36.8,82.0,30.06,7.0,3.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,37.785542,-122.39138,0.01,1,43.0,41.3,93.0,30.08,10.0,3.5,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,37.808498,-122.366852,0.01,1,43.0,41.3,93.0,30.08,10.0,3.5,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3,37.740559,-121.585785,1.36,1,37.0,34.5,86.0,30.08,7.0,3.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,38.647301,-121.475311,0.01,1,39.2,37.0,100.0,30.1,3.0,3.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,38.640335,-121.225403,0.01,1,44.6,40.7,100.0,30.08,0.5,6.9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,38.703842,-120.856354,0.0,1,46.4,41.9,66.0,29.92,10.0,9.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,38.910397,-122.636833,0.01,0,45.0,41.8,97.0,29.86,9.0,5.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,37.765434,-121.34864,0.01,0,46.0,42.5,89.0,29.91,3.0,6.9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,37.701523,-121.866837,0.01,1,46.0,43.1,86.0,29.93,10.0,5.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,38.185455,-120.825638,0.01,1,37.4,34.9,93.0,29.95,6.0,3.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,38.56369,-121.636627,0.01,1,46.4,40.7,93.0,29.9,10.0,12.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,38.573269,-121.583084,0.01,1,46.0,41.9,89.0,29.89,4.0,8.1,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,38.544781,-121.473984,0.01,1,46.0,41.9,89.0,29.89,4.0,8.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,38.597439,-121.419968,0.01,0,46.4,41.1,81.0,29.9,3.0,11.5,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,39.34536,-123.319206,0.01,0,44.1,41.5,76.0,29.86,10.0,4.6,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,38.790794,-121.292114,0.01,1,46.4,40.4,81.0,29.9,4.0,13.8,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,37.687523,-122.096725,0.01,1,43.0,39.5,76.0,29.95,10.0,5.8,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3,38.389099,-121.932442,0.01,1,39.0,36.8,93.0,29.92,10.0,3.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,37.942333,-121.298645,0.01,1,45.0,41.2,93.0,29.94,6.0,6.9,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,37.68111,-122.09494,0.01,1,43.0,38.2,71.0,29.95,10.0,8.1,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2,37.752991,-121.142616,0.01,1,46.0,43.1,83.0,29.94,7.0,5.8,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,38.623058,-121.419838,0.01,1,46.4,44.3,87.0,30.01,5.0,4.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,38.604343,-121.27597,0.01,1,46.4,44.3,93.0,29.98,7.0,4.6,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,38.52953,-121.518105,0.01,1,46.0,43.1,86.0,29.99,10.0,5.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,38.64962,-121.060707,0.01,1,46.4,42.9,87.0,29.99,10.0,6.9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,38.631855,-121.345978,0.01,1,46.4,43.5,87.0,29.99,6.0,5.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,37.63308,-121.343231,0.01,1,46.0,43.1,83.0,29.92,10.0,5.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,37.851658,-121.282875,0.01,1,43.0,40.3,89.0,29.93,10.0,4.6,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,37.086796,-121.16787,0.01,1,45.0,42.6,80.0,29.92,10.0,4.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,38.091206,-122.233238,0.0,0,45.0,43.5,80.0,29.92,10.0,3.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,38.460262,-121.49485,0.01,1,43.0,39.5,89.0,29.94,10.0,5.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,37.589523,-122.05423,0.01,1,45.0,43.5,68.0,29.99,8.0,3.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,37.598789,-122.060852,0.01,1,45.0,43.5,68.0,29.99,8.0,3.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,38.640381,-121.481422,0.01,1,41.0,35.8,93.0,29.94,8.0,8.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,38.668587,-121.372437,0.0,1,41.0,35.8,93.0,29.94,8.0,8.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,37.63847,-120.884125,0.01,0,37.0,33.3,89.0,29.95,4.0,4.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,37.550552,-122.022476,0.0,0,44.6,41.4,81.0,29.97,10.0,5.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,37.733204,-122.032341,0.0,1,42.1,38.4,73.0,29.99,7.0,5.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,37.989994,-122.32869,0.01,0,46.0,41.4,71.0,29.91,10.0,9.2,0.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2,37.255756,-121.875954,0.01,1,42.8,40.1,76.0,29.99,10.0,4.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,37.925392,-122.320595,0.01,1,44.1,40.8,79.0,29.91,10.0,5.8,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,38.01482,-121.640579,0.0,1,44.1,40.8,79.0,29.91,10.0,5.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,37.912056,-122.323982,0.01,1,44.1,42.5,82.0,29.95,9.0,3.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,37.925392,-122.320595,0.01,1,44.1,42.5,82.0,29.95,9.0,3.5,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,38.337212,-122.977226,0.01,0,36.0,33.3,100.0,29.93,1.8,3.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,38.657677,-122.832161,0.01,1,36.0,33.3,100.0,29.93,1.8,3.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,38.316414,-122.896492,0.01,1,35.6,30.7,100.0,29.96,1.2,5.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,37.318039,-121.940125,0.01,1,43.0,40.3,76.0,29.99,10.0,4.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,37.294281,-121.938446,0.01,1,43.0,40.3,76.0,29.99,10.0,4.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,38.234737,-122.664314,0.01,0,46.4,45.2,76.0,30.02,10.0,3.5,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2,38.246796,-122.627808,0.01,1,46.4,45.2,76.0,30.02,10.0,3.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,38.192196,-122.543053,0.0,1,46.4,45.2,81.0,30.03,10.0,3.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,38.645535,-121.377678,0.01,1,46.4,42.4,81.0,30.03,10.0,8.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,38.623131,-121.266632,0.01,0,44.6,38.8,87.0,30.01,10.0,11.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,38.195381,-120.679306,0.01,1,41.0,36.4,87.0,30.04,2.5,6.9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,39.326,-120.600555,0.01,1,25.0,10.6,96.0,29.95,0.2,20.7,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,38.991352,-120.882866,0.0,1,37.4,33.8,93.0,30.0,4.0,4.6,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,38.74765,-120.621338,0.01,1,35.6,25.9,100.0,29.97,7.0,16.1,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,38.737789,-120.665306,0.01,1,35.6,27.1,100.0,29.98,10.0,12.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,38.947823,-121.098953,0.01,1,39.2,33.6,100.0,29.99,10.0,8.1,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
2,38.363293,-122.712601,0.01,1,44.6,42.2,87.0,30.03,3.0,4.6,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,38.682713,-121.336288,0.01,1,46.4,40.4,81.0,30.04,10.0,13.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,38.616699,-121.420486,0.01,1,46.4,41.5,81.0,30.05,7.0,10.4,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,38.654133,-121.382942,0.01,0,46.4,41.5,81.0,30.05,7.0,10.4,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,38.67844,-121.225563,0.01,1,46.4,41.5,81.0,30.05,7.0,10.4,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,39.283871,-120.966972,0.01,0,32.0,24.8,100.0,29.95,0.8,8.1,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,38.669376,-121.880539,0.01,1,44.6,39.7,87.0,30.06,10.0,9.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,39.201778,-121.011284,0.0,1,32.0,24.8,100.0,29.95,0.8,8.1,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,37.942661,-120.7174,0.01,1,39.2,35.9,93.0,30.08,10.0,4.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,38.740845,-120.69545,0.01,1,35.6,27.1,100.0,30.0,0.2,12.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,38.55962,-121.266693,0.0,1,46.4,40.7,81.0,30.05,10.0,12.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,39.264984,-121.051254,0.01,0,32.0,24.2,100.0,29.96,0.5,9.2,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,38.360035,-121.967979,0.01,1,46.0,42.5,86.0,30.04,10.0,6.9,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,38.923252,-121.055962,0.01,1,39.2,33.6,93.0,30.02,10.0,8.1,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2,39.243351,-121.031548,0.0,0,32.0,24.2,100.0,29.96,0.5,9.2,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,38.761417,-120.575806,0.01,1,35.6,26.6,100.0,30.0,0.8,13.8,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,38.426914,-122.715149,0.01,1,41.0,39.0,100.0,30.0,7.0,3.5,0.02,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,36.904392,-121.556564,0.01,1,46.4,44.3,93.0,30.1,8.0,4.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,38.630802,-121.216919,0.01,1,44.6,38.8,87.0,30.06,10.0,11.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,39.309338,-120.910149,0.01,0,32.0,25.6,100.0,29.96,0.2,6.9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,39.310173,-120.768005,0.01,1,32.0,25.6,100.0,29.96,0.2,6.9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,39.239689,-120.996124,0.0,0,32.0,26.4,100.0,29.97,0.2,5.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,39.560364,-120.828651,0.01,1,26.1,14.5,100.0,30.02,0.2,13.8,0.02,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,37.557247,-122.283783,0.01,1,46.4,45.2,87.0,30.07,10.0,3.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,36.959419,-121.551086,0.01,1,46.4,44.3,93.0,30.1,10.0,4.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,38.611767,-121.425911,0.01,1,44.6,38.4,87.0,30.07,10.0,12.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,39.19083,-121.052391,0.01,1,32.0,27.5,100.0,29.98,0.2,4.6,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,39.321247,-120.830399,0.01,1,32.0,27.5,100.0,29.98,0.2,4.6,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,39.308422,-120.717918,0.01,1,32.0,27.5,100.0,29.98,0.2,4.6,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,36.835037,-121.384552,0.0,0,46.4,43.5,93.0,30.1,8.0,5.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,38.682713,-121.336288,0.01,1,46.4,42.4,81.0,30.08,3.0,8.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,39.237297,-121.031029,0.0,0,32.0,27.5,100.0,29.98,0.2,4.6,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,39.139313,-121.041702,0.0,0,32.0,24.8,100.0,29.98,0.2,8.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,39.203289,-121.170357,0.01,0,32.0,27.5,100.0,29.99,0.2,4.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,38.669174,-120.913071,0.01,1,35.6,25.5,100.0,30.03,10.0,17.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,39.279392,-121.098976,0.01,0,32.0,27.5,100.0,29.99,0.5,4.6,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,38.599545,-121.441032,0.01,1,44.6,38.8,87.0,30.08,10.0,11.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,38.518833,-121.101585,0.0,1,44.6,38.1,93.0,30.07,10.0,13.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,37.060234,-122.004921,0.01,1,46.0,44.8,100.0,30.12,10.0,3.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,39.147251,-121.031898,0.0,0,32.0,24.8,100.0,30.01,0.2,8.1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,39.216675,-120.775223,0.01,1,27.0,13.5,100.0,30.07,0.2,19.6,0.03,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,38.337074,-121.823204,0.01,0,44.6,40.2,93.0,30.13,9.0,8.1,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,38.382065,-122.685669,0.01,0,39.9,37.8,100.0,30.07,5.0,3.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,38.388096,-121.933754,0.01,1,46.4,45.2,100.0,30.12,6.0,3.5,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,38.361576,-121.969482,0.01,1,46.0,44.8,100.0,30.12,6.0,3.5,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,38.546047,-121.509056,0.01,1,45.0,39.3,97.0,30.09,10.0,11.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,38.390877,-122.479752,0.0,1,46.4,42.9,93.0,30.07,10.0,6.9,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3,37.77002,-121.328255,0.01,1,45.0,39.7,93.0,30.08,10.0,10.4,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,38.452553,-121.37175,0.01,1,45.0,41.2,97.0,30.09,5.0,6.9,0.02,0,0,1,0,0,0,0,0,0,0,0,1,0,1
3,38.628513,-121.510826,0.01,1,46.4,42.4,93.0,30.09,5.0,8.1,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,39.235527,-121.036278,0.01,1,32.0,26.4,100.0,30.03,1.2,5.8,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,39.237801,-121.01886,0.0,1,33.8,27.0,100.0,30.0,5.0,8.1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,39.303341,-120.65728,0.01,1,30.9,21.2,96.0,29.96,0.5,12.7,0.02,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,39.224331,-121.145042,0.0,1,35.6,28.6,100.0,29.96,5.0,9.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,39.209927,-121.074707,0.01,1,35.6,28.6,100.0,29.96,5.0,9.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,38.878315,-121.125237,0.01,1,46.4,39.5,76.0,29.97,4.0,17.3,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,38.196606,-120.682129,0.01,1,42.8,39.3,87.0,30.05,4.0,5.8,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,38.999916,-120.904922,0.0,0,44.6,37.2,87.0,29.96,5.0,17.3,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,39.320442,-120.560776,0.01,1,30.0,19.1,100.0,29.98,0.2,15.0,0.03,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,39.035625,-122.925606,0.01,1,46.4,44.3,93.0,29.82,3.0,4.6,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,39.311298,-120.546989,0.01,1,32.0,23.0,93.0,29.87,1.0,11.5,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,39.567524,-120.668648,0.01,1,32.0,20.5,96.0,29.92,0.8,18.4,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,38.715492,-120.937965,0.01,1,41.0,30.5,93.0,29.89,10.0,26.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,38.936367,-121.094475,0.01,1,46.4,41.5,93.0,29.89,6.0,10.4,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,38.753147,-120.604912,0.0,0,42.8,33.5,100.0,29.89,6.0,23.0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,38.709129,-120.842392,0.01,1,42.8,32.5,100.0,29.87,3.0,28.8,0.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,38.731499,-120.752213,0.01,1,46.4,40.4,100.0,29.91,0.2,13.8,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,38.91222,-121.035851,0.01,1,46.4,45.2,100.0,29.95,3.0,3.5,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,38.669914,-120.988602,0.01,1,44.6,39.7,100.0,29.94,0.2,9.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,37.846264,-120.559464,0.01,0,46.4,41.1,93.0,29.99,2.0,11.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,39.291878,-120.682503,0.01,1,32.0,23.0,100.0,29.91,0.2,11.5,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,38.655762,-121.004898,0.01,1,42.8,41.1,100.0,29.92,0.2,3.5,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,38.773636,-121.242996,0.01,1,44.6,40.2,100.0,29.92,10.0,8.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,38.258347,-122.062263,0.01,1,46.4,41.9,100.0,29.93,9.0,9.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,37.703403,-121.736855,0.01,1,46.0,44.8,93.0,29.96,3.0,3.5,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,38.007011,-122.541573,0.01,1,46.4,42.4,93.0,29.98,10.0,8.1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,38.526428,-121.762581,0.01,1,46.4,45.2,100.0,29.99,6.0,3.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,37.639709,-121.884377,0.01,1,46.0,43.1,93.0,29.96,8.0,5.8,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,38.650864,-121.076439,0.01,1,46.4,45.2,100.0,29.97,6.0,3.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,38.655453,-121.029808,0.01,1,46.4,45.2,100.0,29.97,6.0,3.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,38.316307,-122.483109,0.01,1,41.0,38.0,100.0,30.0,1.5,4.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,38.70826,-121.084801,0.01,1,46.4,43.5,100.0,29.96,10.0,5.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,37.744923,-121.725502,0.01,0,46.4,45.2,93.0,29.96,4.0,3.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,37.773121,-122.407715,0.01,0,46.0,41.4,73.0,30.0,10.0,9.2,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2,38.505653,-121.464523,0.0,1,37.9,33.5,83.0,30.0,10.0,5.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,37.993542,-122.104637,0.01,1,42.1,40.2,79.0,29.99,10.0,3.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,37.74601,-121.584167,0.01,0,42.1,37.1,85.0,30.02,10.0,8.1,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2,38.845215,-121.543716,0.01,1,39.2,35.0,81.0,30.01,10.0,5.8,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,37.811779,-121.295815,0.01,1,45.0,39.7,74.0,30.03,10.0,10.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,37.718925,-121.662109,0.01,1,43.0,37.7,76.0,30.04,10.0,9.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,38.026981,-121.246208,0.0,0,45.0,39.7,74.0,30.03,10.0,10.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,38.026146,-121.232292,0.0,1,45.0,39.7,74.0,30.03,10.0,10.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,37.249577,-121.089569,0.01,1,46.4,39.8,100.0,30.02,10.0,16.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,37.371845,-120.877937,0.0,1,46.4,39.8,100.0,30.02,10.0,16.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,37.930656,-121.296066,0.01,1,45.0,39.7,74.0,30.03,10.0,10.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,38.694153,-120.830269,0.0,0,35.6,32.8,100.0,29.97,1.0,3.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,38.553741,-121.473686,0.01,1,44.1,40.1,68.0,30.06,10.0,6.9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,38.524895,-121.467789,0.01,1,44.1,40.1,68.0,30.06,10.0,6.9,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,38.631653,-121.397972,0.01,1,41.0,34.7,70.0,30.07,10.0,10.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,38.638371,-121.203041,0.01,1,42.8,39.3,76.0,30.06,10.0,5.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,38.023254,-121.966583,0.01,1,46.0,41.9,63.0,30.03,10.0,8.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,38.610462,-121.382965,0.01,1,41.0,35.8,70.0,30.08,10.0,8.1,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2,39.042595,-121.094589,0.0,0,42.8,41.1,93.0,30.01,0.5,3.5,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
3,38.611126,-121.510605,0.01,1,42.8,38.0,76.0,30.08,10.0,8.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,38.679787,-121.334061,0.01,1,44.6,39.2,61.0,30.06,10.0,10.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,38.872238,-121.130508,0.01,1,42.8,40.1,87.0,29.99,10.0,4.6,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2,38.629185,-121.403763,0.01,0,44.6,38.8,57.0,30.07,10.0,11.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,38.596024,-121.401497,0.01,1,46.4,42.9,57.0,30.07,10.0,6.9,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
3,38.744102,-121.270569,0.01,1,46.4,41.9,57.0,30.08,10.0,9.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
